year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	762	Wentworth	-	Opponent Totals	-	-	-	33	30	96	266	128	287	1	22	""	""	""	1859:21	43	2.081	140	0.765	2	""	""	""	1	77	1	""
2018	12621	3	763	Wesley	-	TEAM	-	-	-	""	""	0	1	1	162	1	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	763	Wesley	-	Totals	-	-	-	21	14	56	201	85	189	3	33	""	""	""	1643:53	51	2.792	74	0.592	2	""	""	""	3	50	3	""
2018	12621	3	763	Wesley	-	Opponent Totals	-	-	-	51	34	136	286	125	266	1	34	""	""	""	1638:27	21	1.154	64	0.753	6	""	""	""	3	103	5	""
2018	12621	3	764	Wesleyan (CT)	-	TEAM	-	-	-	2	""	4	""	2	123	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	3	764	Wesleyan (CT)	-	Totals	-	-	-	19	10	48	211	91	162	""	13	""	""	""	1390:41	19	1.230	75	0.798	4	""	""	""	""	84	1	""
2018	12621	3	764	Wesleyan (CT)	-	Opponent Totals	-	-	-	19	12	50	222	94	188	""	13	""	""	""	1390:41	19	1.230	71	0.789	4	""	""	1	""	66	""	""
2018	12621	3	770	Western Conn. St.	-	TEAM	-	-	-	""	""	0	""	""	219	""	""	""	5	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	770	Western Conn. St.	-	Totals	-	-	-	39	31	109	375	178	222	""	10	""	""	""	1920:34	19	0.890	65	0.774	9	""	""	1	""	116	1	""
2018	12621	3	770	Western Conn. St.	-	Opponent Totals	-	-	-	19	17	55	195	85	219	1	16	""	""	""	1920:34	39	1.828	137	0.778	5	""	""	2	1	67	1	""
2018	12621	3	775	Western New Eng.	-	TEAM	-	-	-	""	""	0	""	""	246	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	775	Western New Eng.	-	Totals	-	-	-	46	35	127	323	143	247	1	12	""	""	""	1820:00	22	1.088	68	0.756	8	""	""	""	3	108	3	""
2018	12621	3	775	Western New Eng.	-	Opponent Totals	-	-	-	22	20	64	220	90	219	1	17	""	""	""	1820:00	46	2.275	97	0.678	3	""	""	1	1	82	2	""
2018	12621	3	777	Westfield St.	-	TEAM	-	-	-	""	""	0	""	""	187	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	777	Westfield St.	-	Totals	-	-	-	24	22	70	260	130	192	1	19	""	""	""	1755:22	23	1.179	87	0.791	7	""	""	""	1	71	1	""
2018	12621	3	777	Westfield St.	-	Opponent Totals	-	-	-	23	19	65	247	110	219	4	19	""	""	""	1755:22	24	1.231	106	0.815	5	""	""	""	2	90	2	""
2018	12621	3	1450	Westminster (MO)	-	TEAM	-	-	-	""	""	0	""	""	200	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1450	Westminster (MO)	-	Totals	-	-	-	42	27	111	298	129	241	1	36	""	""	""	1767:21	35	1.782	86	0.711	2	""	""	""	5	96	5	""
2018	12621	3	1450	Westminster (MO)	-	Opponent Totals	-	-	-	35	18	88	242	120	264	2	29	""	""	""	1767:21	42	2.139	88	0.677	4	""	""	""	2	92	3	""
2018	12621	3	1451	Westminster (PA)	-	TEAM	-	-	-	1	""	2	""	1	199	""	""	""	5	""	""	0	""	2	1.000	""	""	""	1	""	""	""	""
2018	12621	3	1451	Westminster (PA)	-	Totals	-	-	-	51	33	135	290	144	199	2	15	""	""	""	1650:00	32	1.745	90	0.738	4	""	""	1	2	91	2	""
2018	12621	3	1451	Westminster (PA)	-	Opponent Totals	-	-	-	32	24	88	249	122	199	2	21	""	""	""	1650:00	51	2.782	92	0.643	4	""	""	1	1	87	2	""
2018	12621	3	778	Wheaton (IL)	-	TEAM	-	-	-	""	""	0	""	""	192	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	778	Wheaton (IL)	-	Totals	-	-	-	39	29	107	273	139	192	""	25	""	""	""	1651:52	20	1.090	59	0.747	8	""	""	""	3	101	3	""
2018	12621	3	778	Wheaton (IL)	-	Opponent Totals	-	-	-	20	13	53	164	79	245	""	26	""	""	""	1651:52	39	2.125	100	0.719	3	""	""	""	2	69	2	""
2018	12621	3	779	Wheaton (MA)	-	TEAM	-	-	-	""	""	0	""	""	180	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	779	Wheaton (MA)	-	Totals	-	-	-	40	31	111	265	133	180	""	22	""	""	""	1573:57	48	2.745	89	0.650	""	""	""	""	2	90	2	""
2018	12621	3	779	Wheaton (MA)	-	Opponent Totals	-	-	-	48	33	129	329	137	194	""	18	""	""	""	1573:57	40	2.287	93	0.699	3	""	""	""	3	105	3	""
2018	12621	3	8896	Wheelock	-	TEAM	-	-	-	""	""	0	""	""	94	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8896	Wheelock	-	Totals	-	-	-	12	6	30	151	71	110	""	12	""	""	""	1269:10	52	3.687	188	0.783	1	""	""	1	2	44	2	""
2018	12621	3	8896	Wheelock	-	Opponent Totals	-	-	-	52	36	140	462	241	150	""	6	""	""	""	1269:10	12	0.851	59	0.831	6	""	""	""	3	136	5	""
2018	12621	3	780	Whitman	-	TEAM	-	-	-	""	""	0	""	""	211	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	780	Whitman	-	Totals	-	-	-	31	21	83	302	124	232	""	22	""	""	""	1801:54	20	0.999	55	0.733	7	""	""	1	2	94	2	""
2018	12621	3	780	Whitman	-	Opponent Totals	-	-	-	20	11	51	194	76	195	1	28	""	""	""	1801:48	31	1.548	93	0.750	3	""	""	""	3	70	3	""
2018	12621	3	781	Whittier	-	TEAM	-	-	-	""	""	0	1	""	79	""	""	""	1	""	""	0	""	1	1.000	""	""	""	1	""	""	""	""
2018	12621	3	781	Whittier	-	Totals	-	-	-	17	11	45	223	89	169	2	22	""	""	""	1482:20	31	1.882	54	0.635	3	""	""	1	2	83	2	""
2018	12621	3	781	Whittier	-	Opponent Totals	-	-	-	31	17	79	193	86	153	1	16	""	""	""	1392:20	17	1.099	70	0.805	5	""	""	2	1	89	2	""
2018	12621	3	1454	Whitworth	-	TEAM	-	-	-	""	""	0	""	""	153	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1454	Whitworth	-	Totals	-	-	-	37	27	101	311	139	187	1	23	""	""	""	1790:12	30	1.508	76	0.717	3	""	""	2	6	107	8	""
2018	12621	3	1454	Whitworth	-	Opponent Totals	-	-	-	30	20	80	250	107	210	2	32	""	""	""	1790:12	37	1.860	101	0.732	""	""	""	1	1	70	3	""
2018	12621	3	783	Widener	-	TEAM	-	-	-	""	""	0	1	1	193	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	783	Widener	-	Totals	-	-	-	19	12	50	234	85	195	1	18	""	""	""	1543:45	23	1.341	100	0.813	4	""	""	""	2	67	2	""
2018	12621	3	783	Widener	-	Opponent Totals	-	-	-	23	16	62	240	123	185	""	21	""	""	""	1543:45	19	1.108	66	0.776	5	""	""	""	2	66	2	""
2018	12621	3	784	Wilkes	-	TEAM	-	-	-	2	""	4	""	2	217	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	1
2018	12621	3	784	Wilkes	-	Totals	-	-	-	25	16	66	249	126	222	1	14	""	""	""	1669:31	22	1.186	86	0.796	6	""	""	""	1	85	1	""
2018	12621	3	784	Wilkes	-	Opponent Totals	-	-	-	22	17	61	271	108	200	1	14	""	""	""	1669:31	25	1.348	101	0.802	9	""	""	3	1	111	1	""
2018	12621	3	785	Willamette	-	TEAM	-	-	-	1	""	2	""	2	105	""	""	""	7	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2018	12621	3	785	Willamette	-	Totals	-	-	-	22	21	65	171	83	274	""	28	""	""	""	1669:29	18	0.970	73	0.802	7	""	""	""	""	60	""	""
2018	12621	3	785	Willamette	-	Opponent Totals	-	-	-	18	12	48	205	91	207	3	22	""	""	""	1669:29	22	1.186	61	0.735	4	""	""	""	2	89	4	""
2018	12621	3	17094	William Peace	-	TEAM	-	-	-	""	""	0	""	""	173	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	17094	William Peace	-	Totals	-	-	-	33	16	82	270	132	186	2	23	""	""	""	1743:44	46	2.374	101	0.687	4	""	""	""	1	88	1	""
2018	12621	3	17094	William Peace	-	Opponent Totals	-	-	-	46	25	117	282	147	167	""	15	""	""	""	1743:44	33	1.703	99	0.750	3	""	""	""	""	80	""	""
2018	12621	3	789	Williams	-	TEAM	-	-	-	1	""	2	""	1	185	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	789	Williams	-	Totals	-	-	-	19	12	50	222	104	215	1	14	""	""	""	1540:00	10	0.584	47	0.825	6	""	""	""	""	105	""	""
2018	12621	3	789	Williams	-	Opponent Totals	-	-	-	10	10	30	150	57	178	""	14	""	""	""	1540:00	19	1.110	85	0.817	4	""	""	""	""	77	""	""
2018	12621	3	1461	Wilmington (OH)	-	TEAM	-	-	-	2	""	4	""	2	170	""	2	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	3	1461	Wilmington (OH)	-	Totals	-	-	-	39	28	106	213	110	186	1	33	""	""	""	1676:37	35	1.879	103	0.746	1	""	""	""	5	71	5	""
2018	12621	3	1461	Wilmington (OH)	-	Opponent Totals	-	-	-	35	23	93	295	138	213	1	29	""	""	""	1676:37	39	2.094	71	0.645	4	""	""	""	1	113	2	""
2018	12621	3	12973	Wilson	-	TEAM	-	-	-	1	""	2	""	1	206	1	1	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	12973	Wilson	-	Totals	-	-	-	34	19	87	303	127	225	3	30	""	""	""	1682:38	31	1.658	77	0.713	4	""	""	""	3	117	5	""
2018	12621	3	12973	Wilson	-	Opponent Totals	-	-	-	31	12	74	205	108	262	5	36	""	""	""	1682:38	34	1.819	94	0.734	6	""	""	""	3	55	3	""
2018	12621	3	8911	Wis. Lutheran	-	TEAM	-	-	-	""	""	0	""	""	221	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8911	Wis. Lutheran	-	Totals	-	-	-	32	23	87	315	126	221	2	39	""	""	""	1641:33	49	2.686	106	0.684	2	""	""	""	5	115	8	""
2018	12621	3	8911	Wis. Lutheran	-	Opponent Totals	-	-	-	49	42	140	299	143	205	1	26	""	""	""	1641:33	32	1.754	95	0.748	5	""	""	""	8	76	9	""
2018	12621	3	800	Wis.-Platteville	-	TEAM	-	-	-	""	""	0	""	""	158	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	800	Wis.-Platteville	-	Totals	-	-	-	29	15	73	217	96	161	""	13	""	""	""	1490:00	17	1.027	51	0.750	6	""	""	""	4	64	5	""
2018	12621	3	800	Wis.-Platteville	-	Opponent Totals	-	-	-	17	9	43	149	68	160	1	28	""	""	""	1490:00	29	1.752	67	0.698	3	""	""	1	""	47	""	""
2018	12621	3	804	Wis.-Superior	-	TEAM	-	-	-	""	""	0	""	""	239	1	5	""	4	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	804	Wis.-Superior	-	Totals	-	-	-	72	60	204	447	230	239	4	35	""	""	""	2040:00	23	1.015	71	0.755	8	""	""	""	2	158	5	""
2018	12621	3	804	Wis.-Superior	-	Opponent Totals	-	-	-	23	13	59	180	94	219	""	30	""	""	""	2040:00	72	3.176	158	0.687	1	""	""	""	3	61	3	""
2018	12621	3	805	Wis.-Whitewater	-	TEAM	-	-	-	2	""	4	""	2	254	""	2	""	5	""	""	0	""	3	1.000	""	""	""	""	""	""	""	1
2018	12621	3	805	Wis.-Whitewater	-	Totals	-	-	-	36	20	92	282	124	254	2	42	""	""	""	1893:25	24	1.141	94	0.797	8	""	""	""	2	116	3	""
2018	12621	3	805	Wis.-Whitewater	-	Opponent Totals	-	-	-	24	23	71	259	117	236	1	34	""	""	""	1893:25	36	1.711	93	0.721	6	""	""	""	3	101	4	""
2018	12621	3	806	Wittenberg	-	TEAM	-	-	-	""	""	0	""	""	143	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	806	Wittenberg	-	Totals	-	-	-	24	8	56	216	103	240	1	25	""	""	""	1635:18	57	3.137	95	0.625	1	""	""	3	2	59	5	""
2018	12621	3	806	Wittenberg	-	Opponent Totals	-	-	-	57	39	153	310	155	171	""	16	""	""	""	1635:18	24	1.321	79	0.767	7	""	""	""	5	121	6	""
2018	12621	3	787	Wm. Paterson	-	TEAM	-	-	-	""	""	0	""	""	151	""	1	""	3	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	787	Wm. Paterson	-	Totals	-	-	-	51	34	136	356	171	228	1	24	""	""	""	1800:14	33	1.650	82	0.713	6	""	""	""	7	101	8	""
2018	12621	3	787	Wm. Paterson	-	Opponent Totals	-	-	-	33	27	93	243	115	298	2	42	""	""	""	1800:14	51	2.550	120	0.702	""	""	""	""	2	71	3	""
2018	12621	3	807	Wooster	-	TEAM	-	-	-	""	""	0	""	""	144	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	807	Wooster	-	Totals	-	-	-	19	16	54	209	82	213	1	24	""	""	""	1654:14	22	1.197	74	0.771	6	""	""	""	2	80	2	""
2018	12621	3	807	Wooster	-	Opponent Totals	-	-	-	22	13	57	231	96	200	""	19	""	""	""	1654:14	19	1.034	63	0.768	7	""	""	""	3	81	3	""
2018	12621	3	809	Worcester St.	-	TEAM	-	-	-	""	""	0	""	""	279	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	809	Worcester St.	-	Totals	-	-	-	28	23	79	235	87	297	""	25	""	""	""	1668:34	26	1.402	74	0.740	4	""	""	""	1	82	1	""
2018	12621	3	809	Worcester St.	-	Opponent Totals	-	-	-	26	19	71	209	100	207	""	17	""	""	""	1668:34	28	1.510	59	0.678	6	""	""	""	3	67	3	""
2018	12621	3	814	Yeshiva	-	TEAM	-	-	-	""	""	0	""	""	116	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	814	Yeshiva	-	Totals	-	-	-	28	28	84	250	129	128	2	10	""	""	""	1465:17	48	2.948	108	0.692	3	""	""	""	""	68	""	""
2018	12621	3	814	Yeshiva	-	Opponent Totals	-	-	-	48	34	130	307	156	168	""	18	""	""	""	1465:17	28	1.720	101	0.783	1	""	""	""	6	95	6	""
2018	12621	3	2730	York (NY)	-	TEAM	-	-	-	""	""	0	""	1	137	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	2730	York (NY)	-	Totals	-	-	-	8	5	21	171	73	137	1	16	""	""	""	1267:41	48	3.408	91	0.655	1	""	""	""	1	46	1	""
2018	12621	3	2730	York (NY)	-	Opponent Totals	-	-	-	48	37	133	256	139	105	""	11	""	""	""	1267:41	8	0.568	65	0.890	7	""	""	""	4	94	4	""
2018	12621	3	815	York (PA)	-	TEAM	-	-	-	1	""	2	""	1	211	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	815	York (PA)	-	Totals	-	-	-	38	26	102	258	125	211	""	20	""	""	""	1701:43	33	1.745	66	0.667	3	""	""	2	""	96	""	""
2018	12621	3	815	York (PA)	-	Opponent Totals	-	-	-	33	20	86	232	99	221	2	21	""	""	""	1703:57	38	2.007	87	0.696	5	""	""	""	6	94	7	""
